2019-03-20 13:27:59,713 INFO  Inside CreateSpListItem constructor to create Client!
2019-03-20 13:28:00,716 INFO  Status of Response after SP list items retrieval at index - 15 , is - True
2019-03-20 13:28:00,717 INFO  System of Response after SP list items retrieval at index - 15 , is - Email
2019-03-20 13:28:00,717 INFO  problem of Response after SP list items retrieval at index - 15 , is - Cannot send email
2019-03-20 13:28:00,717 INFO  resolution of Response after SP list items retrieval at index - 15 , is - Check Knox
2019-03-20 13:28:00,717 INFO  Index of Response after SP list items retrieval - 16
2019-03-20 13:28:00,717 INFO  Status of Response after SP list items retrieval at index - 16 , is - True
2019-03-20 13:28:00,717 INFO  System of Response after SP list items retrieval at index - 16 , is - Email
2019-03-20 13:28:00,717 INFO  problem of Response after SP list items retrieval at index - 16 , is - Need an Add-On
2019-03-20 13:28:00,717 INFO  resolution of Response after SP list items retrieval at index - 16 , is - Raise IT Ticket
2019-03-20 13:28:00,717 INFO  Index of Response after SP list items retrieval - 17
2019-03-20 13:28:00,717 INFO  Status of Response after SP list items retrieval at index - 17 , is - True
2019-03-20 13:28:00,717 INFO  System of Response after SP list items retrieval at index - 17 , is - Email
2019-03-20 13:28:00,718 INFO  problem of Response after SP list items retrieval at index - 17 , is - Unable to log in
2019-03-20 13:28:00,718 INFO  resolution of Response after SP list items retrieval at index - 17 , is - Raise IT Ticket
2019-03-20 13:28:00,718 INFO  Index of Response after SP list items retrieval - 18
2019-03-20 13:28:00,718 INFO  Status of Response after SP list items retrieval at index - 18 , is - True
2019-03-20 13:28:00,718 INFO  System of Response after SP list items retrieval at index - 18 , is - Email
2019-03-20 13:28:00,718 INFO  problem of Response after SP list items retrieval at index - 18 , is - Email not populating
2019-03-20 13:28:00,718 INFO  resolution of Response after SP list items retrieval at index - 18 , is - Check Duo
2019-03-20 13:28:00,718 INFO  Index of Response after SP list items retrieval - 19
2019-03-20 13:28:00,718 INFO  Status of Response after SP list items retrieval at index - 19 , is - True
2019-03-20 13:28:00,718 INFO  System of Response after SP list items retrieval at index - 19 , is - Email
2019-03-20 13:28:00,719 INFO  problem of Response after SP list items retrieval at index - 19 , is - Cannot send email
2019-03-20 13:28:00,719 INFO  resolution of Response after SP list items retrieval at index - 19 , is - Check Duo
2019-03-20 13:28:00,719 INFO  Index of Response after SP list items retrieval - 20
2019-03-20 13:28:00,719 INFO  Status of Response after SP list items retrieval at index - 20 , is - True
2019-03-20 13:28:00,719 INFO  System of Response after SP list items retrieval at index - 20 , is - Software
2019-03-20 13:28:00,719 INFO  problem of Response after SP list items retrieval at index - 20 , is - Download additional Software
2019-03-20 13:28:00,719 INFO  resolution of Response after SP list items retrieval at index - 20 , is - Raise IT Ticket
2019-03-20 13:28:00,719 INFO  Index of Response after SP list items retrieval - 21
2019-03-20 13:28:00,719 INFO  Status of Response after SP list items retrieval at index - 21 , is - True
2019-03-20 13:28:00,719 INFO  System of Response after SP list items retrieval at index - 21 , is - Software
2019-03-20 13:28:00,719 INFO  problem of Response after SP list items retrieval at index - 21 , is - Software Error
2019-03-20 13:28:00,719 INFO  resolution of Response after SP list items retrieval at index - 21 , is - Raise IT Ticket
2019-03-20 13:28:00,719 INFO  Index of Response after SP list items retrieval - 22
2019-03-20 13:28:00,720 INFO  Status of Response after SP list items retrieval at index - 22 , is - True
2019-03-20 13:28:00,720 INFO  System of Response after SP list items retrieval at index - 22 , is - cERP
2019-03-20 13:28:00,720 INFO  problem of Response after SP list items retrieval at index - 22 , is - Add Permission
2019-03-20 13:28:00,720 INFO  resolution of Response after SP list items retrieval at index - 22 , is - Raise IT Ticket
2019-03-20 13:28:00,720 INFO  Index of Response after SP list items retrieval - 23
2019-03-20 13:28:00,720 INFO  Status of Response after SP list items retrieval at index - 23 , is - True
2019-03-20 13:28:00,720 INFO  System of Response after SP list items retrieval at index - 23 , is - cERP
2019-03-20 13:28:00,720 INFO  problem of Response after SP list items retrieval at index - 23 , is - Permission Error
2019-03-20 13:28:00,720 INFO  resolution of Response after SP list items retrieval at index - 23 , is - Raise IT Ticket
2019-03-20 13:28:00,720 INFO  Index of Response after SP list items retrieval - 24
2019-03-20 13:28:00,720 INFO  Status of Response after SP list items retrieval at index - 24 , is - True
2019-03-20 13:28:00,720 INFO  System of Response after SP list items retrieval at index - 24 , is - cERP
2019-03-20 13:28:00,721 INFO  problem of Response after SP list items retrieval at index - 24 , is - cERP down
2019-03-20 13:28:00,721 INFO  resolution of Response after SP list items retrieval at index - 24 , is - Forward issue to Miles/ Julia
2019-03-20 13:28:00,721 INFO  Index of Response after SP list items retrieval - 25
2019-03-20 13:28:00,721 INFO  Status of Response after SP list items retrieval at index - 25 , is - True
2019-03-20 13:28:00,721 INFO  System of Response after SP list items retrieval at index - 25 , is - SAM
2019-03-20 13:28:00,721 INFO  problem of Response after SP list items retrieval at index - 25 , is - Access Issue
2019-03-20 13:28:00,721 INFO  resolution of Response after SP list items retrieval at index - 25 , is - Raise IT Ticket
2019-03-20 13:28:00,721 INFO  Index of Response after SP list items retrieval - 26
2019-03-20 13:28:00,721 INFO  Status of Response after SP list items retrieval at index - 26 , is - True
2019-03-20 13:28:00,721 INFO  System of Response after SP list items retrieval at index - 26 , is - SAM
2019-03-20 13:28:00,721 INFO  problem of Response after SP list items retrieval at index - 26 , is - Getting Errors
2019-03-20 13:28:00,721 INFO  resolution of Response after SP list items retrieval at index - 26 , is - Raise IT Ticket
2019-03-20 13:28:00,722 INFO  Index of Response after SP list items retrieval - 27
2019-03-20 13:28:00,722 INFO  Status of Response after SP list items retrieval at index - 27 , is - True
2019-03-20 13:28:00,722 INFO  System of Response after SP list items retrieval at index - 27 , is - Shoretel/ Phone System
2019-03-20 13:28:00,722 INFO  problem of Response after SP list items retrieval at index - 27 , is - Calls not Transfering
2019-03-20 13:28:00,722 INFO  resolution of Response after SP list items retrieval at index - 27 , is - Raise IT Ticket
2019-03-20 13:28:00,722 INFO  Index of Response after SP list items retrieval - 28
2019-03-20 13:28:00,722 INFO  Status of Response after SP list items retrieval at index - 28 , is - True
2019-03-20 13:28:00,722 INFO  System of Response after SP list items retrieval at index - 28 , is - Shoretel/ Phone System
2019-03-20 13:28:00,722 INFO  problem of Response after SP list items retrieval at index - 28 , is - Connection Issue
2019-03-20 13:28:00,722 INFO  resolution of Response after SP list items retrieval at index - 28 , is - Raise IT Ticket
2019-03-20 13:28:00,722 INFO  Index of Response after SP list items retrieval - 29
2019-03-20 13:28:00,722 INFO  Status of Response after SP list items retrieval at index - 29 , is - True
2019-03-20 13:28:00,723 INFO  System of Response after SP list items retrieval at index - 29 , is - Shoretel/ Phone System
2019-03-20 13:28:00,723 INFO  problem of Response after SP list items retrieval at index - 29 , is - Shoretel Button not working
2019-03-20 13:28:00,723 INFO  resolution of Response after SP list items retrieval at index - 29 , is - Raise IT Ticket
2019-03-20 13:28:00,723 INFO  Index of Response after SP list items retrieval - 30
2019-03-20 13:28:00,723 INFO  Status of Response after SP list items retrieval at index - 30 , is - True
2019-03-20 13:28:00,723 INFO  System of Response after SP list items retrieval at index - 30 , is - Shoretel/ Phone System
2019-03-20 13:28:00,723 INFO  problem of Response after SP list items retrieval at index - 30 , is - Unable to log in
2019-03-20 13:28:00,723 INFO  resolution of Response after SP list items retrieval at index - 30 , is - Raise IT Ticket
2019-03-20 13:28:00,723 INFO  Index of Response after SP list items retrieval - 31
2019-03-20 13:28:00,723 INFO  Status of Response after SP list items retrieval at index - 31 , is - True
2019-03-20 13:28:00,723 INFO  System of Response after SP list items retrieval at index - 31 , is - SharePoint
2019-03-20 13:28:00,724 INFO  problem of Response after SP list items retrieval at index - 31 , is - Workflow Error
2019-03-20 13:28:00,724 INFO  resolution of Response after SP list items retrieval at index - 31 , is - Forward issue to Julie Batista/ Kevin Dunn
2019-03-20 13:28:00,724 INFO  Index of Response after SP list items retrieval - 32
2019-03-20 13:28:00,724 INFO  Status of Response after SP list items retrieval at index - 32 , is - True
2019-03-20 13:28:00,724 INFO  System of Response after SP list items retrieval at index - 32 , is - SharePoint
2019-03-20 13:28:00,724 INFO  problem of Response after SP list items retrieval at index - 32 , is - SharePoint is down
2019-03-20 13:28:00,724 INFO  resolution of Response after SP list items retrieval at index - 32 , is - Forward issue to Julie Batista/ Kevin Dunn
2019-03-20 13:28:00,724 INFO  Index of Response after SP list items retrieval - 33
2019-03-20 13:28:00,724 INFO  Status of Response after SP list items retrieval at index - 33 , is - True
2019-03-20 13:28:00,724 INFO  System of Response after SP list items retrieval at index - 33 , is - SharePoint
2019-03-20 13:28:00,724 INFO  problem of Response after SP list items retrieval at index - 33 , is - Access Request
2019-03-20 13:28:00,724 INFO  resolution of Response after SP list items retrieval at index - 33 , is - Raise IT Ticket
2019-03-20 13:28:00,725 INFO  Index of Response after SP list items retrieval - 34
2019-03-20 13:28:00,725 INFO  Status of Response after SP list items retrieval at index - 34 , is - True
2019-03-20 13:28:00,725 INFO  System of Response after SP list items retrieval at index - 34 , is - SharePoint
2019-03-20 13:28:00,725 INFO  problem of Response after SP list items retrieval at index - 34 , is - Workflow Error
2019-03-20 13:28:00,725 INFO  resolution of Response after SP list items retrieval at index - 34 , is - Raise IT Ticket
2019-03-20 13:28:00,725 INFO  Index of Response after SP list items retrieval - 35
2019-03-20 13:28:00,725 INFO  Status of Response after SP list items retrieval at index - 35 , is - True
2019-03-20 13:28:00,725 INFO  System of Response after SP list items retrieval at index - 35 , is - Hardware
2019-03-20 13:28:00,725 INFO  problem of Response after SP list items retrieval at index - 35 , is - Hardware Replacement
2019-03-20 13:28:00,725 INFO  resolution of Response after SP list items retrieval at index - 35 , is - Raise IT Ticket
2019-03-20 13:28:00,725 INFO  Index of Response after SP list items retrieval - 36
2019-03-20 13:28:00,725 INFO  Status of Response after SP list items retrieval at index - 36 , is - True
2019-03-20 13:28:00,725 INFO  System of Response after SP list items retrieval at index - 36 , is - Hardware
2019-03-20 13:28:00,726 INFO  problem of Response after SP list items retrieval at index - 36 , is - Hardware Issues
2019-03-20 13:28:00,726 INFO  resolution of Response after SP list items retrieval at index - 36 , is - Raise IT Ticket
2019-03-20 13:28:00,726 INFO  Index of Response after SP list items retrieval - 37
2019-03-20 13:28:00,726 INFO  Status of Response after SP list items retrieval at index - 37 , is - True
2019-03-20 13:28:00,726 INFO  System of Response after SP list items retrieval at index - 37 , is - Admin
2019-03-20 13:28:00,726 INFO  problem of Response after SP list items retrieval at index - 37 , is - Baan Configuration Setup
2019-03-20 13:28:00,726 INFO  resolution of Response after SP list items retrieval at index - 37 , is - Remotely setup Config page
2019-03-20 13:28:00,726 INFO  Index of Response after SP list items retrieval - 38
2019-03-20 13:28:00,726 INFO  Status of Response after SP list items retrieval at index - 38 , is - True
2019-03-20 13:28:00,726 INFO  System of Response after SP list items retrieval at index - 38 , is - Admin
2019-03-20 13:28:00,726 INFO  problem of Response after SP list items retrieval at index - 38 , is - Baan Configuration Setup
2019-03-20 13:28:00,726 INFO  resolution of Response after SP list items retrieval at index - 38 , is - Raise IT Ticket
2019-03-20 13:28:00,727 INFO  Index of Response after SP list items retrieval - 39
2019-03-20 13:28:00,727 INFO  Status of Response after SP list items retrieval at index - 39 , is - True
2019-03-20 13:28:00,727 INFO  System of Response after SP list items retrieval at index - 39 , is - Admin
2019-03-20 13:28:00,727 INFO  problem of Response after SP list items retrieval at index - 39 , is - Configuration password reset
2019-03-20 13:28:00,727 INFO  resolution of Response after SP list items retrieval at index - 39 , is - Un-save password from saved Configuration
2019-03-20 13:28:00,727 INFO  Index of Response after SP list items retrieval - 40
2019-03-20 13:28:00,727 INFO  Status of Response after SP list items retrieval at index - 40 , is - True
2019-03-20 13:28:00,727 INFO  System of Response after SP list items retrieval at index - 40 , is - Admin
2019-03-20 13:28:00,727 INFO  problem of Response after SP list items retrieval at index - 40 , is - Configuration password reset
2019-03-20 13:28:00,727 INFO  resolution of Response after SP list items retrieval at index - 40 , is - Unlock through Active Directory
2019-03-20 13:28:00,727 INFO  Index of Response after SP list items retrieval - 41
2019-03-20 13:28:00,727 INFO  Status of Response after SP list items retrieval at index - 41 , is - True
2019-03-20 13:28:00,728 INFO  System of Response after SP list items retrieval at index - 41 , is - Admin
2019-03-20 13:28:00,728 INFO  problem of Response after SP list items retrieval at index - 41 , is - Configuration password reset
2019-03-20 13:28:00,728 INFO  resolution of Response after SP list items retrieval at index - 41 , is - Raise IT Ticket
2019-03-20 13:28:00,728 INFO  Index of Response after SP list items retrieval - 42
2019-03-20 13:28:00,728 INFO  Status of Response after SP list items retrieval at index - 42 , is - True
2019-03-20 13:28:00,728 INFO  System of Response after SP list items retrieval at index - 42 , is - UltiPro
2019-03-20 13:28:00,728 INFO  problem of Response after SP list items retrieval at index - 42 , is - Locked Out
2019-03-20 13:28:00,728 INFO  resolution of Response after SP list items retrieval at index - 42 , is - Login to UltiPro and unlock
2019-03-20 13:28:00,728 INFO  Index of Response after SP list items retrieval - 43
2019-03-20 13:28:00,728 INFO  Status of Response after SP list items retrieval at index - 43 , is - True
2019-03-20 13:28:00,728 INFO  System of Response after SP list items retrieval at index - 43 , is - UltiPro
2019-03-20 13:28:00,728 INFO  problem of Response after SP list items retrieval at index - 43 , is - Locked Out
2019-03-20 13:28:00,729 INFO  resolution of Response after SP list items retrieval at index - 43 , is - Login to UltiPro to reset password
2019-03-20 13:28:00,729 INFO  Index of Response after SP list items retrieval - 44
2019-03-20 13:28:00,729 INFO  Status of Response after SP list items retrieval at index - 44 , is - True
2019-03-20 13:28:00,729 INFO  System of Response after SP list items retrieval at index - 44 , is - WFA
2019-03-20 13:28:00,729 INFO  problem of Response after SP list items retrieval at index - 44 , is - Brick Hardware Issue
2019-03-20 13:28:00,729 INFO  resolution of Response after SP list items retrieval at index - 44 , is - Swap brick
2019-03-20 13:28:00,729 INFO  Index of Response after SP list items retrieval - 45
2019-03-20 13:28:00,729 INFO  Status of Response after SP list items retrieval at index - 45 , is - True
2019-03-20 13:28:00,729 INFO  System of Response after SP list items retrieval at index - 45 , is - WFA
2019-03-20 13:28:00,729 INFO  problem of Response after SP list items retrieval at index - 45 , is - Timesheet
2019-03-20 13:28:00,729 INFO  resolution of Response after SP list items retrieval at index - 45 , is - Forward issue to Steve Auckly/ Jake Zube
2019-03-20 13:28:00,729 INFO  Index of Response after SP list items retrieval - 46
2019-03-20 13:28:00,730 INFO  Status of Response after SP list items retrieval at index - 46 , is - True
2019-03-20 13:28:00,730 INFO  System of Response after SP list items retrieval at index - 46 , is - WFA
2019-03-20 13:28:00,730 INFO  problem of Response after SP list items retrieval at index - 46 , is - Service Ticket
2019-03-20 13:28:00,730 INFO  resolution of Response after SP list items retrieval at index - 46 , is - Ignore Lines
2019-03-20 13:28:00,730 INFO  Index of Response after SP list items retrieval - 47
2019-03-20 13:28:00,730 INFO  Status of Response after SP list items retrieval at index - 47 , is - True
2019-03-20 13:28:00,730 INFO  System of Response after SP list items retrieval at index - 47 , is - WFA
2019-03-20 13:28:00,730 INFO  problem of Response after SP list items retrieval at index - 47 , is - Service Ticket
2019-03-20 13:28:00,730 INFO  resolution of Response after SP list items retrieval at index - 47 , is - Raise IT Ticket
2019-03-20 13:28:00,730 INFO  Index of Response after SP list items retrieval - 48
2019-03-20 13:28:00,730 INFO  Status of Response after SP list items retrieval at index - 48 , is - True
2019-03-20 13:28:00,730 INFO  System of Response after SP list items retrieval at index - 48 , is - WFA
2019-03-20 13:28:00,731 INFO  problem of Response after SP list items retrieval at index - 48 , is - System Issue
2019-03-20 13:28:00,731 INFO  resolution of Response after SP list items retrieval at index - 48 , is - Re-install WFA
2019-03-20 13:28:00,731 INFO  Index of Response after SP list items retrieval - 49
2019-03-20 13:28:00,731 INFO  Status of Response after SP list items retrieval at index - 49 , is - True
2019-03-20 13:28:00,731 INFO  System of Response after SP list items retrieval at index - 49 , is - WFA
2019-03-20 13:28:00,731 INFO  problem of Response after SP list items retrieval at index - 49 , is - Sync Issue
2019-03-20 13:28:00,731 INFO  resolution of Response after SP list items retrieval at index - 49 , is - Re-run Client Installer
2019-03-20 13:28:00,731 INFO  Index of Response after SP list items retrieval - 50
2019-03-20 13:28:00,731 INFO  Status of Response after SP list items retrieval at index - 50 , is - True
2019-03-20 13:28:00,731 INFO  System of Response after SP list items retrieval at index - 50 , is - Netwrok
2019-03-20 13:28:00,731 INFO  problem of Response after SP list items retrieval at index - 50 , is - Need access to Netwrok Drive
2019-03-20 13:28:00,732 INFO  resolution of Response after SP list items retrieval at index - 50 , is - Raise IT Ticket
2019-03-20 13:28:00,732 INFO  Index of Response after SP list items retrieval - 51
2019-03-20 13:28:00,732 INFO  Status of Response after SP list items retrieval at index - 51 , is - True
2019-03-20 13:28:00,732 INFO  System of Response after SP list items retrieval at index - 51 , is - Netwrok
2019-03-20 13:28:00,732 INFO  problem of Response after SP list items retrieval at index - 51 , is - Change Netwrok ID
2019-03-20 13:28:00,732 INFO  resolution of Response after SP list items retrieval at index - 51 , is - Raise IT Ticket
2019-03-20 13:28:00,732 INFO  Index of Response after SP list items retrieval - 52
2019-03-20 13:28:00,732 INFO  Status of Response after SP list items retrieval at index - 52 , is - True
2019-03-20 13:28:00,732 INFO  System of Response after SP list items retrieval at index - 52 , is - Netwrok
2019-03-20 13:28:00,732 INFO  problem of Response after SP list items retrieval at index - 52 , is - General Issue
2019-03-20 13:28:00,732 INFO  resolution of Response after SP list items retrieval at index - 52 , is - Raise IT Ticket
2019-03-20 13:28:00,732 INFO  Index of Response after SP list items retrieval - 53
2019-03-20 13:28:00,733 INFO  Status of Response after SP list items retrieval at index - 53 , is - True
2019-03-20 13:28:00,733 INFO  System of Response after SP list items retrieval at index - 53 , is - Netwrok
2019-03-20 13:28:00,733 INFO  problem of Response after SP list items retrieval at index - 53 , is - Printer
2019-03-20 13:28:00,733 INFO  resolution of Response after SP list items retrieval at index - 53 , is - Raise IT Ticket
2019-03-20 13:28:00,734 INFO  Index of Response after SP list items retrieval - 54
2019-03-20 13:28:00,734 INFO  Status of Response after SP list items retrieval at index - 54 , is - True
2019-03-20 13:28:00,734 INFO  System of Response after SP list items retrieval at index - 54 , is - Netwrok
2019-03-20 13:28:00,734 INFO  problem of Response after SP list items retrieval at index - 54 , is - VPN
2019-03-20 13:28:00,734 INFO  resolution of Response after SP list items retrieval at index - 54 , is - Raise IT Ticket
2019-03-20 13:28:00,734 INFO  Index of Response after SP list items retrieval - 55
2019-03-20 13:28:00,734 INFO  Status of Response after SP list items retrieval at index - 55 , is - True
2019-03-20 13:28:00,734 INFO  System of Response after SP list items retrieval at index - 55 , is - Skype
2019-03-20 13:28:00,734 INFO  problem of Response after SP list items retrieval at index - 55 , is - Login Issue
2019-03-20 13:28:00,734 INFO  resolution of Response after SP list items retrieval at index - 55 , is - Unlock through Active Directory
2019-03-20 13:28:00,735 INFO  Index of Response after SP list items retrieval - 56
2019-03-20 13:28:00,735 INFO  Status of Response after SP list items retrieval at index - 56 , is - True
2019-03-20 13:28:00,735 INFO  System of Response after SP list items retrieval at index - 56 , is - Skype
2019-03-20 13:28:00,735 INFO  problem of Response after SP list items retrieval at index - 56 , is - Login Issue
2019-03-20 13:28:00,735 INFO  resolution of Response after SP list items retrieval at index - 56 , is - Forward issue to Netwrok
2019-03-20 13:28:00,735 INFO  Index of Response after SP list items retrieval - 57
2019-03-20 13:28:00,735 INFO  Status of Response after SP list items retrieval at index - 57 , is - True
2019-03-20 13:28:00,735 INFO  System of Response after SP list items retrieval at index - 57 , is - Duo
2019-03-20 13:28:00,735 INFO  problem of Response after SP list items retrieval at index - 57 , is - Authentication Issue
2019-03-20 13:28:00,735 INFO  resolution of Response after SP list items retrieval at index - 57 , is - Duo Push
2019-03-20 13:28:00,736 INFO  Index of Response after SP list items retrieval - 58
2019-03-20 13:28:00,736 INFO  Status of Response after SP list items retrieval at index - 58 , is - True
2019-03-20 13:28:00,736 INFO  System of Response after SP list items retrieval at index - 58 , is - Duo
2019-03-20 13:28:00,736 INFO  problem of Response after SP list items retrieval at index - 58 , is - Authentication Issue
2019-03-20 13:28:00,736 INFO  resolution of Response after SP list items retrieval at index - 58 , is - Send out Enrollment Email
2019-03-20 13:28:00,736 INFO  Index of Response after SP list items retrieval - 59
2019-03-20 13:28:00,736 INFO  Status of Response after SP list items retrieval at index - 59 , is - True
2019-03-20 13:28:00,736 INFO  System of Response after SP list items retrieval at index - 59 , is - Duo
2019-03-20 13:28:00,736 INFO  problem of Response after SP list items retrieval at index - 59 , is - Need Setup
