2019-03-21 08:30:12,382 INFO  Inside CreateSpListItem constructor to create Client!
2019-03-21 08:30:12,704 INFO  resolution of Response after SP list items retrieval at index - 29 , is - Raise IT Ticket
2019-03-21 08:30:12,704 INFO  Index of Response after SP list items retrieval - 30
2019-03-21 08:30:12,704 INFO  Status of Response after SP list items retrieval at index - 30 , is - True
2019-03-21 08:30:12,704 INFO  System of Response after SP list items retrieval at index - 30 , is - Shoretel/ Phone System
2019-03-21 08:30:12,705 INFO  problem of Response after SP list items retrieval at index - 30 , is - Unable to log in
2019-03-21 08:30:12,705 INFO  resolution of Response after SP list items retrieval at index - 30 , is - Raise IT Ticket
2019-03-21 08:30:12,705 INFO  Index of Response after SP list items retrieval - 31
2019-03-21 08:30:12,705 INFO  Status of Response after SP list items retrieval at index - 31 , is - True
2019-03-21 08:30:12,705 INFO  System of Response after SP list items retrieval at index - 31 , is - SharePoint
2019-03-21 08:30:12,705 INFO  problem of Response after SP list items retrieval at index - 31 , is - Workflow Error
2019-03-21 08:30:12,705 INFO  resolution of Response after SP list items retrieval at index - 31 , is - Forward issue to Julie Batista/ Kevin Dunn
2019-03-21 08:30:12,705 INFO  Index of Response after SP list items retrieval - 32
2019-03-21 08:30:12,705 INFO  Status of Response after SP list items retrieval at index - 32 , is - True
2019-03-21 08:30:12,706 INFO  System of Response after SP list items retrieval at index - 32 , is - SharePoint
2019-03-21 08:30:12,706 INFO  problem of Response after SP list items retrieval at index - 32 , is - SharePoint is down
2019-03-21 08:30:12,706 INFO  resolution of Response after SP list items retrieval at index - 32 , is - Forward issue to Julie Batista/ Kevin Dunn
2019-03-21 08:30:12,706 INFO  Index of Response after SP list items retrieval - 33
2019-03-21 08:30:12,706 INFO  Status of Response after SP list items retrieval at index - 33 , is - True
2019-03-21 08:30:12,706 INFO  System of Response after SP list items retrieval at index - 33 , is - SharePoint
2019-03-21 08:30:12,706 INFO  problem of Response after SP list items retrieval at index - 33 , is - Access Request
2019-03-21 08:30:12,706 INFO  resolution of Response after SP list items retrieval at index - 33 , is - Raise IT Ticket
2019-03-21 08:30:12,706 INFO  Index of Response after SP list items retrieval - 34
2019-03-21 08:30:12,706 INFO  Status of Response after SP list items retrieval at index - 34 , is - True
2019-03-21 08:30:12,706 INFO  System of Response after SP list items retrieval at index - 34 , is - SharePoint
2019-03-21 08:30:12,706 INFO  problem of Response after SP list items retrieval at index - 34 , is - Workflow Error
2019-03-21 08:30:12,707 INFO  resolution of Response after SP list items retrieval at index - 34 , is - Raise IT Ticket
2019-03-21 08:30:12,707 INFO  Index of Response after SP list items retrieval - 35
2019-03-21 08:30:12,707 INFO  Status of Response after SP list items retrieval at index - 35 , is - True
2019-03-21 08:30:12,707 INFO  System of Response after SP list items retrieval at index - 35 , is - Hardware
2019-03-21 08:30:12,707 INFO  problem of Response after SP list items retrieval at index - 35 , is - Hardware Replacement
2019-03-21 08:30:12,707 INFO  resolution of Response after SP list items retrieval at index - 35 , is - Raise IT Ticket
2019-03-21 08:30:12,708 INFO  Index of Response after SP list items retrieval - 36
2019-03-21 08:30:12,708 INFO  Status of Response after SP list items retrieval at index - 36 , is - True
2019-03-21 08:30:12,708 INFO  System of Response after SP list items retrieval at index - 36 , is - Hardware
2019-03-21 08:30:12,708 INFO  problem of Response after SP list items retrieval at index - 36 , is - Hardware Issues
2019-03-21 08:30:12,708 INFO  resolution of Response after SP list items retrieval at index - 36 , is - Raise IT Ticket
2019-03-21 08:30:12,708 INFO  Index of Response after SP list items retrieval - 37
2019-03-21 08:30:12,708 INFO  Status of Response after SP list items retrieval at index - 37 , is - True
2019-03-21 08:30:12,708 INFO  System of Response after SP list items retrieval at index - 37 , is - Admin
2019-03-21 08:30:12,708 INFO  problem of Response after SP list items retrieval at index - 37 , is - Baan Configuration Setup
2019-03-21 08:30:12,708 INFO  resolution of Response after SP list items retrieval at index - 37 , is - Remotely setup Config page
2019-03-21 08:30:12,708 INFO  Index of Response after SP list items retrieval - 38
2019-03-21 08:30:12,708 INFO  Status of Response after SP list items retrieval at index - 38 , is - True
2019-03-21 08:30:12,708 INFO  System of Response after SP list items retrieval at index - 38 , is - Admin
2019-03-21 08:30:12,709 INFO  problem of Response after SP list items retrieval at index - 38 , is - Baan Configuration Setup
2019-03-21 08:30:12,709 INFO  resolution of Response after SP list items retrieval at index - 38 , is - Raise IT Ticket
2019-03-21 08:30:12,709 INFO  Index of Response after SP list items retrieval - 39
2019-03-21 08:30:12,709 INFO  Status of Response after SP list items retrieval at index - 39 , is - True
2019-03-21 08:30:12,709 INFO  System of Response after SP list items retrieval at index - 39 , is - Admin
2019-03-21 08:30:12,709 INFO  problem of Response after SP list items retrieval at index - 39 , is - Configuration password reset
2019-03-21 08:30:12,709 INFO  resolution of Response after SP list items retrieval at index - 39 , is - Un-save password from saved Configuration
2019-03-21 08:30:12,709 INFO  Index of Response after SP list items retrieval - 40
2019-03-21 08:30:12,710 INFO  Status of Response after SP list items retrieval at index - 40 , is - True
2019-03-21 08:30:12,710 INFO  System of Response after SP list items retrieval at index - 40 , is - Admin
2019-03-21 08:30:12,710 INFO  problem of Response after SP list items retrieval at index - 40 , is - Configuration password reset
2019-03-21 08:30:12,710 INFO  resolution of Response after SP list items retrieval at index - 40 , is - Unlock through Active Directory
2019-03-21 08:30:12,710 INFO  Index of Response after SP list items retrieval - 41
2019-03-21 08:30:12,710 INFO  Status of Response after SP list items retrieval at index - 41 , is - True
2019-03-21 08:30:12,710 INFO  System of Response after SP list items retrieval at index - 41 , is - Admin
2019-03-21 08:30:12,710 INFO  problem of Response after SP list items retrieval at index - 41 , is - Configuration password reset
2019-03-21 08:30:12,710 INFO  resolution of Response after SP list items retrieval at index - 41 , is - Raise IT Ticket
2019-03-21 08:30:12,710 INFO  Index of Response after SP list items retrieval - 42
2019-03-21 08:30:12,710 INFO  Status of Response after SP list items retrieval at index - 42 , is - True
2019-03-21 08:30:12,710 INFO  System of Response after SP list items retrieval at index - 42 , is - UltiPro
2019-03-21 08:30:12,711 INFO  problem of Response after SP list items retrieval at index - 42 , is - Locked Out
2019-03-21 08:30:12,711 INFO  resolution of Response after SP list items retrieval at index - 42 , is - Login to UltiPro and unlock
2019-03-21 08:30:12,711 INFO  Index of Response after SP list items retrieval - 43
2019-03-21 08:30:12,711 INFO  Status of Response after SP list items retrieval at index - 43 , is - True
2019-03-21 08:30:12,711 INFO  System of Response after SP list items retrieval at index - 43 , is - UltiPro
2019-03-21 08:30:12,711 INFO  problem of Response after SP list items retrieval at index - 43 , is - Locked Out
2019-03-21 08:30:12,711 INFO  resolution of Response after SP list items retrieval at index - 43 , is - Login to UltiPro to reset password
2019-03-21 08:30:12,711 INFO  Index of Response after SP list items retrieval - 44
2019-03-21 08:30:12,711 INFO  Status of Response after SP list items retrieval at index - 44 , is - True
2019-03-21 08:30:12,711 INFO  System of Response after SP list items retrieval at index - 44 , is - WFA
2019-03-21 08:30:12,711 INFO  problem of Response after SP list items retrieval at index - 44 , is - Brick Hardware Issue
2019-03-21 08:30:12,712 INFO  resolution of Response after SP list items retrieval at index - 44 , is - Swap brick
2019-03-21 08:30:12,712 INFO  Index of Response after SP list items retrieval - 45
2019-03-21 08:30:12,712 INFO  Status of Response after SP list items retrieval at index - 45 , is - True
2019-03-21 08:30:12,712 INFO  System of Response after SP list items retrieval at index - 45 , is - WFA
2019-03-21 08:30:12,712 INFO  problem of Response after SP list items retrieval at index - 45 , is - Timesheet
2019-03-21 08:30:12,712 INFO  resolution of Response after SP list items retrieval at index - 45 , is - Forward issue to Steve Auckly/ Jake Zube
2019-03-21 08:30:12,712 INFO  Index of Response after SP list items retrieval - 46
2019-03-21 08:30:12,712 INFO  Status of Response after SP list items retrieval at index - 46 , is - True
2019-03-21 08:30:12,712 INFO  System of Response after SP list items retrieval at index - 46 , is - WFA
2019-03-21 08:30:12,712 INFO  problem of Response after SP list items retrieval at index - 46 , is - Service Ticket
2019-03-21 08:30:12,712 INFO  resolution of Response after SP list items retrieval at index - 46 , is - Ignore Lines
2019-03-21 08:30:12,713 INFO  Index of Response after SP list items retrieval - 47
2019-03-21 08:30:12,713 INFO  Status of Response after SP list items retrieval at index - 47 , is - True
2019-03-21 08:30:12,713 INFO  System of Response after SP list items retrieval at index - 47 , is - WFA
2019-03-21 08:30:12,713 INFO  problem of Response after SP list items retrieval at index - 47 , is - Service Ticket
2019-03-21 08:30:12,713 INFO  resolution of Response after SP list items retrieval at index - 47 , is - Raise IT Ticket
2019-03-21 08:30:12,713 INFO  Index of Response after SP list items retrieval - 48
2019-03-21 08:30:12,713 INFO  Status of Response after SP list items retrieval at index - 48 , is - True
2019-03-21 08:30:12,713 INFO  System of Response after SP list items retrieval at index - 48 , is - WFA
2019-03-21 08:30:12,713 INFO  problem of Response after SP list items retrieval at index - 48 , is - System Issue
2019-03-21 08:30:12,713 INFO  resolution of Response after SP list items retrieval at index - 48 , is - Re-install WFA
2019-03-21 08:30:12,713 INFO  Index of Response after SP list items retrieval - 49
2019-03-21 08:30:12,713 INFO  Status of Response after SP list items retrieval at index - 49 , is - True
2019-03-21 08:30:12,714 INFO  System of Response after SP list items retrieval at index - 49 , is - WFA
2019-03-21 08:30:12,714 INFO  problem of Response after SP list items retrieval at index - 49 , is - Sync Issue
2019-03-21 08:30:12,714 INFO  resolution of Response after SP list items retrieval at index - 49 , is - Re-run Client Installer
2019-03-21 08:30:12,714 INFO  Index of Response after SP list items retrieval - 50
2019-03-21 08:30:12,714 INFO  Status of Response after SP list items retrieval at index - 50 , is - True
2019-03-21 08:30:12,714 INFO  System of Response after SP list items retrieval at index - 50 , is - Netwrok
2019-03-21 08:30:12,714 INFO  problem of Response after SP list items retrieval at index - 50 , is - Need access to Netwrok Drive
2019-03-21 08:30:12,714 INFO  resolution of Response after SP list items retrieval at index - 50 , is - Raise IT Ticket
2019-03-21 08:30:12,714 INFO  Index of Response after SP list items retrieval - 51
2019-03-21 08:30:12,714 INFO  Status of Response after SP list items retrieval at index - 51 , is - True
2019-03-21 08:30:12,714 INFO  System of Response after SP list items retrieval at index - 51 , is - Netwrok
2019-03-21 08:30:12,714 INFO  problem of Response after SP list items retrieval at index - 51 , is - Change Netwrok ID
2019-03-21 08:30:12,714 INFO  resolution of Response after SP list items retrieval at index - 51 , is - Raise IT Ticket
2019-03-21 08:30:12,714 INFO  Index of Response after SP list items retrieval - 52
2019-03-21 08:30:12,714 INFO  Status of Response after SP list items retrieval at index - 52 , is - True
2019-03-21 08:30:12,715 INFO  System of Response after SP list items retrieval at index - 52 , is - Netwrok
2019-03-21 08:30:12,715 INFO  problem of Response after SP list items retrieval at index - 52 , is - General Issue
2019-03-21 08:30:12,715 INFO  resolution of Response after SP list items retrieval at index - 52 , is - Raise IT Ticket
2019-03-21 08:30:12,715 INFO  Index of Response after SP list items retrieval - 53
2019-03-21 08:30:12,715 INFO  Status of Response after SP list items retrieval at index - 53 , is - True
2019-03-21 08:30:12,715 INFO  System of Response after SP list items retrieval at index - 53 , is - Netwrok
2019-03-21 08:30:12,715 INFO  problem of Response after SP list items retrieval at index - 53 , is - Printer
2019-03-21 08:30:12,715 INFO  resolution of Response after SP list items retrieval at index - 53 , is - Raise IT Ticket
2019-03-21 08:30:12,715 INFO  Index of Response after SP list items retrieval - 54
2019-03-21 08:30:12,715 INFO  Status of Response after SP list items retrieval at index - 54 , is - True
2019-03-21 08:30:12,715 INFO  System of Response after SP list items retrieval at index - 54 , is - Netwrok
2019-03-21 08:30:12,716 INFO  problem of Response after SP list items retrieval at index - 54 , is - VPN
2019-03-21 08:30:12,716 INFO  resolution of Response after SP list items retrieval at index - 54 , is - Raise IT Ticket
2019-03-21 08:30:12,716 INFO  Index of Response after SP list items retrieval - 55
2019-03-21 08:30:12,716 INFO  Status of Response after SP list items retrieval at index - 55 , is - True
2019-03-21 08:30:12,716 INFO  System of Response after SP list items retrieval at index - 55 , is - Skype
2019-03-21 08:30:12,716 INFO  problem of Response after SP list items retrieval at index - 55 , is - Login Issue
2019-03-21 08:30:12,716 INFO  resolution of Response after SP list items retrieval at index - 55 , is - Unlock through Active Directory
2019-03-21 08:30:12,716 INFO  Index of Response after SP list items retrieval - 56
2019-03-21 08:30:12,716 INFO  Status of Response after SP list items retrieval at index - 56 , is - True
2019-03-21 08:30:12,716 INFO  System of Response after SP list items retrieval at index - 56 , is - Skype
2019-03-21 08:30:12,716 INFO  problem of Response after SP list items retrieval at index - 56 , is - Login Issue
2019-03-21 08:30:12,717 INFO  resolution of Response after SP list items retrieval at index - 56 , is - Forward issue to Netwrok
2019-03-21 08:30:12,717 INFO  Index of Response after SP list items retrieval - 57
2019-03-21 08:30:12,717 INFO  Status of Response after SP list items retrieval at index - 57 , is - True
2019-03-21 08:30:12,717 INFO  System of Response after SP list items retrieval at index - 57 , is - Duo
2019-03-21 08:30:12,717 INFO  problem of Response after SP list items retrieval at index - 57 , is - Authentication Issue
2019-03-21 08:30:12,717 INFO  resolution of Response after SP list items retrieval at index - 57 , is - Duo Push
2019-03-21 08:30:12,717 INFO  Index of Response after SP list items retrieval - 58
2019-03-21 08:30:12,717 INFO  Status of Response after SP list items retrieval at index - 58 , is - True
2019-03-21 08:30:12,717 INFO  System of Response after SP list items retrieval at index - 58 , is - Duo
2019-03-21 08:30:12,717 INFO  problem of Response after SP list items retrieval at index - 58 , is - Authentication Issue
2019-03-21 08:30:12,717 INFO  resolution of Response after SP list items retrieval at index - 58 , is - Send out Enrollment Email
2019-03-21 08:30:12,718 INFO  Index of Response after SP list items retrieval - 59
2019-03-21 08:30:12,718 INFO  Status of Response after SP list items retrieval at index - 59 , is - True
2019-03-21 08:30:12,718 INFO  System of Response after SP list items retrieval at index - 59 , is - Duo
2019-03-21 08:30:12,718 INFO  problem of Response after SP list items retrieval at index - 59 , is - Need Setup
