2019-03-27 14:07:50,355 INFO  Inside CreateSpListItem constructor to create Client!
2019-03-27 14:07:50,822 INFO  Index of Response after SP list items retrieval - 25
2019-03-27 14:07:50,823 INFO  Status of Response after SP list items retrieval at index - 25 , is - True
2019-03-27 14:07:50,823 INFO  System of Response after SP list items retrieval at index - 25 , is - SAM
2019-03-27 14:07:50,823 INFO  problem of Response after SP list items retrieval at index - 25 , is - Access Issue
2019-03-27 14:07:50,823 INFO  resolution of Response after SP list items retrieval at index - 25 , is - Raise IT Ticket
2019-03-27 14:07:50,824 INFO  Index of Response after SP list items retrieval - 26
2019-03-27 14:07:50,824 INFO  Status of Response after SP list items retrieval at index - 26 , is - True
2019-03-27 14:07:50,824 INFO  System of Response after SP list items retrieval at index - 26 , is - SAM
2019-03-27 14:07:50,824 INFO  problem of Response after SP list items retrieval at index - 26 , is - Getting Errors
2019-03-27 14:07:50,825 INFO  resolution of Response after SP list items retrieval at index - 26 , is - Raise IT Ticket
2019-03-27 14:07:50,825 INFO  Index of Response after SP list items retrieval - 27
2019-03-27 14:07:50,825 INFO  Status of Response after SP list items retrieval at index - 27 , is - True
2019-03-27 14:07:50,826 INFO  System of Response after SP list items retrieval at index - 27 , is - Shoretel/ Phone System
2019-03-27 14:07:50,826 INFO  problem of Response after SP list items retrieval at index - 27 , is - Calls not Transfering
2019-03-27 14:07:50,826 INFO  resolution of Response after SP list items retrieval at index - 27 , is - Raise IT Ticket
2019-03-27 14:07:50,826 INFO  Index of Response after SP list items retrieval - 28
2019-03-27 14:07:50,827 INFO  Status of Response after SP list items retrieval at index - 28 , is - True
2019-03-27 14:07:50,827 INFO  System of Response after SP list items retrieval at index - 28 , is - Shoretel/ Phone System
2019-03-27 14:07:50,827 INFO  problem of Response after SP list items retrieval at index - 28 , is - Connection Issue
2019-03-27 14:07:50,827 INFO  resolution of Response after SP list items retrieval at index - 28 , is - Raise IT Ticket
2019-03-27 14:07:50,828 INFO  Index of Response after SP list items retrieval - 29
2019-03-27 14:07:50,828 INFO  Status of Response after SP list items retrieval at index - 29 , is - True
2019-03-27 14:07:50,828 INFO  System of Response after SP list items retrieval at index - 29 , is - Shoretel/ Phone System
2019-03-27 14:07:50,828 INFO  problem of Response after SP list items retrieval at index - 29 , is - Shoretel Button not working
2019-03-27 14:07:50,829 INFO  resolution of Response after SP list items retrieval at index - 29 , is - Raise IT Ticket
2019-03-27 14:07:50,829 INFO  Index of Response after SP list items retrieval - 30
2019-03-27 14:07:50,829 INFO  Status of Response after SP list items retrieval at index - 30 , is - True
2019-03-27 14:07:50,830 INFO  System of Response after SP list items retrieval at index - 30 , is - Shoretel/ Phone System
2019-03-27 14:07:50,830 INFO  problem of Response after SP list items retrieval at index - 30 , is - Unable to log in
2019-03-27 14:07:50,830 INFO  resolution of Response after SP list items retrieval at index - 30 , is - Raise IT Ticket
2019-03-27 14:07:50,831 INFO  Index of Response after SP list items retrieval - 31
2019-03-27 14:07:50,831 INFO  Status of Response after SP list items retrieval at index - 31 , is - True
2019-03-27 14:07:50,831 INFO  System of Response after SP list items retrieval at index - 31 , is - SharePoint
2019-03-27 14:07:50,832 INFO  problem of Response after SP list items retrieval at index - 31 , is - Workflow Error
2019-03-27 14:07:50,832 INFO  resolution of Response after SP list items retrieval at index - 31 , is - Forward issue to Julie Batista/ Kevin Dunn
2019-03-27 14:07:50,832 INFO  Index of Response after SP list items retrieval - 32
2019-03-27 14:07:50,833 INFO  Status of Response after SP list items retrieval at index - 32 , is - True
2019-03-27 14:07:50,833 INFO  System of Response after SP list items retrieval at index - 32 , is - SharePoint
2019-03-27 14:07:50,833 INFO  problem of Response after SP list items retrieval at index - 32 , is - SharePoint is down
2019-03-27 14:07:50,833 INFO  resolution of Response after SP list items retrieval at index - 32 , is - Forward issue to Julie Batista/ Kevin Dunn
2019-03-27 14:07:50,834 INFO  Index of Response after SP list items retrieval - 33
2019-03-27 14:07:50,834 INFO  Status of Response after SP list items retrieval at index - 33 , is - True
2019-03-27 14:07:50,834 INFO  System of Response after SP list items retrieval at index - 33 , is - SharePoint
2019-03-27 14:07:50,835 INFO  problem of Response after SP list items retrieval at index - 33 , is - Access Request
2019-03-27 14:07:50,835 INFO  resolution of Response after SP list items retrieval at index - 33 , is - Raise IT Ticket
2019-03-27 14:07:50,835 INFO  Index of Response after SP list items retrieval - 34
2019-03-27 14:07:50,836 INFO  Status of Response after SP list items retrieval at index - 34 , is - True
2019-03-27 14:07:50,836 INFO  System of Response after SP list items retrieval at index - 34 , is - SharePoint
2019-03-27 14:07:50,836 INFO  problem of Response after SP list items retrieval at index - 34 , is - Workflow Error
2019-03-27 14:07:50,837 INFO  resolution of Response after SP list items retrieval at index - 34 , is - Raise IT Ticket
2019-03-27 14:07:50,838 INFO  Index of Response after SP list items retrieval - 35
2019-03-27 14:07:50,838 INFO  Status of Response after SP list items retrieval at index - 35 , is - True
2019-03-27 14:07:50,839 INFO  System of Response after SP list items retrieval at index - 35 , is - Hardware
2019-03-27 14:07:50,839 INFO  problem of Response after SP list items retrieval at index - 35 , is - Hardware Replacement
2019-03-27 14:07:50,839 INFO  resolution of Response after SP list items retrieval at index - 35 , is - Raise IT Ticket
2019-03-27 14:07:50,839 INFO  Index of Response after SP list items retrieval - 36
2019-03-27 14:07:50,840 INFO  Status of Response after SP list items retrieval at index - 36 , is - True
2019-03-27 14:07:50,840 INFO  System of Response after SP list items retrieval at index - 36 , is - Hardware
2019-03-27 14:07:50,840 INFO  problem of Response after SP list items retrieval at index - 36 , is - Hardware Issues
2019-03-27 14:07:50,841 INFO  resolution of Response after SP list items retrieval at index - 36 , is - Raise IT Ticket
2019-03-27 14:07:50,841 INFO  Index of Response after SP list items retrieval - 37
2019-03-27 14:07:50,841 INFO  Status of Response after SP list items retrieval at index - 37 , is - True
2019-03-27 14:07:50,842 INFO  System of Response after SP list items retrieval at index - 37 , is - Admin
2019-03-27 14:07:50,842 INFO  problem of Response after SP list items retrieval at index - 37 , is - Baan Configuration Setup
2019-03-27 14:07:50,842 INFO  resolution of Response after SP list items retrieval at index - 37 , is - Remotely setup Config page
2019-03-27 14:07:50,842 INFO  Index of Response after SP list items retrieval - 38
2019-03-27 14:07:50,843 INFO  Status of Response after SP list items retrieval at index - 38 , is - True
2019-03-27 14:07:50,843 INFO  System of Response after SP list items retrieval at index - 38 , is - Admin
2019-03-27 14:07:50,843 INFO  problem of Response after SP list items retrieval at index - 38 , is - Baan Configuration Setup
2019-03-27 14:07:50,844 INFO  resolution of Response after SP list items retrieval at index - 38 , is - Raise IT Ticket
2019-03-27 14:07:50,844 INFO  Index of Response after SP list items retrieval - 39
2019-03-27 14:07:50,844 INFO  Status of Response after SP list items retrieval at index - 39 , is - True
2019-03-27 14:07:50,845 INFO  System of Response after SP list items retrieval at index - 39 , is - Admin
2019-03-27 14:07:50,845 INFO  problem of Response after SP list items retrieval at index - 39 , is - Configuration password reset
2019-03-27 14:07:50,845 INFO  resolution of Response after SP list items retrieval at index - 39 , is - Un-save password from saved Configuration
2019-03-27 14:07:50,846 INFO  Index of Response after SP list items retrieval - 40
2019-03-27 14:07:50,846 INFO  Status of Response after SP list items retrieval at index - 40 , is - True
2019-03-27 14:07:50,846 INFO  System of Response after SP list items retrieval at index - 40 , is - Admin
2019-03-27 14:07:50,846 INFO  problem of Response after SP list items retrieval at index - 40 , is - Configuration password reset
2019-03-27 14:07:50,847 INFO  resolution of Response after SP list items retrieval at index - 40 , is - Unlock through Active Directory
2019-03-27 14:07:50,847 INFO  Index of Response after SP list items retrieval - 41
2019-03-27 14:07:50,847 INFO  Status of Response after SP list items retrieval at index - 41 , is - True
2019-03-27 14:07:50,848 INFO  System of Response after SP list items retrieval at index - 41 , is - Admin
2019-03-27 14:07:50,848 INFO  problem of Response after SP list items retrieval at index - 41 , is - Configuration password reset
2019-03-27 14:07:50,848 INFO  resolution of Response after SP list items retrieval at index - 41 , is - Raise IT Ticket
2019-03-27 14:07:50,848 INFO  Index of Response after SP list items retrieval - 42
2019-03-27 14:07:50,849 INFO  Status of Response after SP list items retrieval at index - 42 , is - True
2019-03-27 14:07:50,849 INFO  System of Response after SP list items retrieval at index - 42 , is - UltiPro
2019-03-27 14:07:50,849 INFO  problem of Response after SP list items retrieval at index - 42 , is - Locked Out
2019-03-27 14:07:50,849 INFO  resolution of Response after SP list items retrieval at index - 42 , is - Login to UltiPro and unlock
2019-03-27 14:07:50,850 INFO  Index of Response after SP list items retrieval - 43
2019-03-27 14:07:50,850 INFO  Status of Response after SP list items retrieval at index - 43 , is - True
2019-03-27 14:07:50,850 INFO  System of Response after SP list items retrieval at index - 43 , is - UltiPro
2019-03-27 14:07:50,850 INFO  problem of Response after SP list items retrieval at index - 43 , is - Locked Out
2019-03-27 14:07:50,851 INFO  resolution of Response after SP list items retrieval at index - 43 , is - Login to UltiPro to reset password
2019-03-27 14:07:50,851 INFO  Index of Response after SP list items retrieval - 44
2019-03-27 14:07:50,851 INFO  Status of Response after SP list items retrieval at index - 44 , is - True
2019-03-27 14:07:50,851 INFO  System of Response after SP list items retrieval at index - 44 , is - WFA
2019-03-27 14:07:50,852 INFO  problem of Response after SP list items retrieval at index - 44 , is - Brick Hardware Issue
2019-03-27 14:07:50,852 INFO  resolution of Response after SP list items retrieval at index - 44 , is - Swap brick
2019-03-27 14:07:50,852 INFO  Index of Response after SP list items retrieval - 45
2019-03-27 14:07:50,853 INFO  Status of Response after SP list items retrieval at index - 45 , is - True
2019-03-27 14:07:50,853 INFO  System of Response after SP list items retrieval at index - 45 , is - WFA
2019-03-27 14:07:50,854 INFO  problem of Response after SP list items retrieval at index - 45 , is - Timesheet
2019-03-27 14:07:50,854 INFO  resolution of Response after SP list items retrieval at index - 45 , is - Forward issue to Steve Auckly/ Jake Zube
2019-03-27 14:07:50,855 INFO  Index of Response after SP list items retrieval - 46
2019-03-27 14:07:50,855 INFO  Status of Response after SP list items retrieval at index - 46 , is - True
2019-03-27 14:07:50,856 INFO  System of Response after SP list items retrieval at index - 46 , is - WFA
2019-03-27 14:07:50,856 INFO  problem of Response after SP list items retrieval at index - 46 , is - Service Ticket
2019-03-27 14:07:50,856 INFO  resolution of Response after SP list items retrieval at index - 46 , is - Ignore Lines
2019-03-27 14:07:50,857 INFO  Index of Response after SP list items retrieval - 47
2019-03-27 14:07:50,857 INFO  Status of Response after SP list items retrieval at index - 47 , is - True
2019-03-27 14:07:50,857 INFO  System of Response after SP list items retrieval at index - 47 , is - WFA
2019-03-27 14:07:50,857 INFO  problem of Response after SP list items retrieval at index - 47 , is - Service Ticket
2019-03-27 14:07:50,858 INFO  resolution of Response after SP list items retrieval at index - 47 , is - Raise IT Ticket
2019-03-27 14:07:50,858 INFO  Index of Response after SP list items retrieval - 48
2019-03-27 14:07:50,858 INFO  Status of Response after SP list items retrieval at index - 48 , is - True
2019-03-27 14:07:50,859 INFO  System of Response after SP list items retrieval at index - 48 , is - WFA
2019-03-27 14:07:50,859 INFO  problem of Response after SP list items retrieval at index - 48 , is - System Issue
2019-03-27 14:07:50,859 INFO  resolution of Response after SP list items retrieval at index - 48 , is - Re-install WFA
2019-03-27 14:07:50,859 INFO  Index of Response after SP list items retrieval - 49
2019-03-27 14:07:50,860 INFO  Status of Response after SP list items retrieval at index - 49 , is - True
2019-03-27 14:07:50,860 INFO  System of Response after SP list items retrieval at index - 49 , is - WFA
2019-03-27 14:07:50,860 INFO  problem of Response after SP list items retrieval at index - 49 , is - Sync Issue
2019-03-27 14:07:50,860 INFO  resolution of Response after SP list items retrieval at index - 49 , is - Re-run Client Installer
2019-03-27 14:07:50,861 INFO  Index of Response after SP list items retrieval - 50
2019-03-27 14:07:50,861 INFO  Status of Response after SP list items retrieval at index - 50 , is - True
2019-03-27 14:07:50,861 INFO  System of Response after SP list items retrieval at index - 50 , is - Netwrok
2019-03-27 14:07:50,861 INFO  problem of Response after SP list items retrieval at index - 50 , is - Need access to Netwrok Drive
2019-03-27 14:07:50,862 INFO  resolution of Response after SP list items retrieval at index - 50 , is - Raise IT Ticket
2019-03-27 14:07:50,862 INFO  Index of Response after SP list items retrieval - 51
2019-03-27 14:07:50,862 INFO  Status of Response after SP list items retrieval at index - 51 , is - True
2019-03-27 14:07:50,863 INFO  System of Response after SP list items retrieval at index - 51 , is - Netwrok
2019-03-27 14:07:50,863 INFO  problem of Response after SP list items retrieval at index - 51 , is - Change Netwrok ID
2019-03-27 14:07:50,863 INFO  resolution of Response after SP list items retrieval at index - 51 , is - Raise IT Ticket
2019-03-27 14:07:50,864 INFO  Index of Response after SP list items retrieval - 52
2019-03-27 14:07:50,864 INFO  Status of Response after SP list items retrieval at index - 52 , is - True
2019-03-27 14:07:50,864 INFO  System of Response after SP list items retrieval at index - 52 , is - Netwrok
2019-03-27 14:07:50,865 INFO  problem of Response after SP list items retrieval at index - 52 , is - General Issue
2019-03-27 14:07:50,865 INFO  resolution of Response after SP list items retrieval at index - 52 , is - Raise IT Ticket
2019-03-27 14:07:50,865 INFO  Index of Response after SP list items retrieval - 53
2019-03-27 14:07:50,865 INFO  Status of Response after SP list items retrieval at index - 53 , is - True
2019-03-27 14:07:50,866 INFO  System of Response after SP list items retrieval at index - 53 , is - Netwrok
2019-03-27 14:07:50,866 INFO  problem of Response after SP list items retrieval at index - 53 , is - Printer
2019-03-27 14:07:50,866 INFO  resolution of Response after SP list items retrieval at index - 53 , is - Raise IT Ticket
2019-03-27 14:07:50,866 INFO  Index of Response after SP list items retrieval - 54
2019-03-27 14:07:50,867 INFO  Status of Response after SP list items retrieval at index - 54 , is - True
2019-03-27 14:07:50,867 INFO  System of Response after SP list items retrieval at index - 54 , is - Netwrok
2019-03-27 14:07:50,867 INFO  problem of Response after SP list items retrieval at index - 54 , is - VPN
2019-03-27 14:07:50,867 INFO  resolution of Response after SP list items retrieval at index - 54 , is - Raise IT Ticket
2019-03-27 14:07:50,868 INFO  Index of Response after SP list items retrieval - 55
2019-03-27 14:07:50,868 INFO  Status of Response after SP list items retrieval at index - 55 , is - True
2019-03-27 14:07:50,868 INFO  System of Response after SP list items retrieval at index - 55 , is - Skype
2019-03-27 14:07:50,868 INFO  problem of Response after SP list items retrieval at index - 55 , is - Login Issue
2019-03-27 14:07:50,869 INFO  resolution of Response after SP list items retrieval at index - 55 , is - Unlock through Active Directory
2019-03-27 14:07:50,869 INFO  Index of Response after SP list items retrieval - 56
2019-03-27 14:07:50,869 INFO  Status of Response after SP list items retrieval at index - 56 , is - True
2019-03-27 14:07:50,870 INFO  System of Response after SP list items retrieval at index - 56 , is - Skype
2019-03-27 14:07:50,871 INFO  problem of Response after SP list items retrieval at index - 56 , is - Login Issue
2019-03-27 14:07:50,871 INFO  resolution of Response after SP list items retrieval at index - 56 , is - Forward issue to Netwrok
2019-03-27 14:07:50,872 INFO  Index of Response after SP list items retrieval - 57
2019-03-27 14:07:50,872 INFO  Status of Response after SP list items retrieval at index - 57 , is - True
2019-03-27 14:07:50,872 INFO  System of Response after SP list items retrieval at index - 57 , is - Duo
2019-03-27 14:07:50,872 INFO  problem of Response after SP list items retrieval at index - 57 , is - Authentication Issue
2019-03-27 14:07:50,873 INFO  resolution of Response after SP list items retrieval at index - 57 , is - Duo Push
2019-03-27 14:07:50,873 INFO  Index of Response after SP list items retrieval - 58
2019-03-27 14:07:50,873 INFO  Status of Response after SP list items retrieval at index - 58 , is - True
2019-03-27 14:07:50,874 INFO  System of Response after SP list items retrieval at index - 58 , is - Duo
2019-03-27 14:07:50,874 INFO  problem of Response after SP list items retrieval at index - 58 , is - Authentication Issue
2019-03-27 14:07:50,874 INFO  resolution of Response after SP list items retrieval at index - 58 , is - Send out Enrollment Email
2019-03-27 14:07:50,874 INFO  Index of Response after SP list items retrieval - 59
2019-03-27 14:07:50,875 INFO  Status of Response after SP list items retrieval at index - 59 , is - True
2019-03-27 14:07:50,875 INFO  System of Response after SP list items retrieval at index - 59 , is - Duo
2019-03-27 14:07:50,875 INFO  problem of Response after SP list items retrieval at index - 59 , is - Need Setup
